HitId,HitTitle,Annotation,AssignmentId,WorkerId,Status,AcceptTime,SubmitTime,Answer 1,Answer 2,Answer 3,Answer 4,Answer 5,Answer 6,Answer 7,Answer 8,Answer 9
34R0BODSP1Z59GV91OLVNIFZUXY5EZ,"Reason About People Who Are Taking a Math Class","1 cond",382M9COHEHFPHFJISRY5KE2Y6TEEUS,A1TFWB4P6PXA3M,Approved,"Wed May 21 04:07:34 PDT 2014","Wed May 21 04:12:50 PDT 2014","{""dweck_questions"":[""You can learn new things, but you can't really change your basic intelligence"",""You have a certain amount of intelligence, and you really can't do much to change it"",""Your intelligence is something about you that you can't change very much""],""names"":[""Jeff"",""Dave"",""Mike"",""Carl"",""Gabe""],""goals"":[""doing badly on his tests"",""showing his teacher that he has high math ability"",""doing well on future tests"",""showing his teacher that he tries at math"",""being good at math"",""improving at math"",""doing well on this test""]}","{""target0"":""doing badly on his tests"",""target1"":""showing his teacher that he has high math ability"",""target2"":""doing well on future tests"",""target3"":""showing his teacher that he tries at math"",""target4"":""being good at math"",""target5"":""improving at math"",""target6"":""doing well on this test"",""response0"":0.02,""response1"":0.69,""response2"":0.71,""response3"":0.6,""response4"":0.66,""response5"":0.66,""response6"":0.9,""response7"":0.4,""response8"":0.31,""response9"":0.32}","""Perceptions of intelligence.""","""""","""male""","""yes""","""yes""","""A specific way of thinking.""",309109,
34R0BODSP1Z59GV91OLVNIFZUXY5EZ,"Reason About People Who Are Taking a Math Class","1 cond",3WR9XG3T63B5R2ATQDTH10CNLTM479,AYY7JSAD0SGXL,Approved,"Wed May 21 04:13:15 PDT 2014","Wed May 21 04:14:42 PDT 2014","{""dweck_questions"":[""You have a certain amount of intelligence, and you really can't do much to change it"",""You can learn new things, but you can't really change your basic intelligence"",""Your intelligence is something about you that you can't change very much""],""names"":[""Felix"",""Greg"",""Matt"",""Ben"",""Nick""],""goals"":[""improving at math"",""showing his teacher that he tries at math"",""doing badly on his tests"",""showing his teacher that he has high math ability"",""doing well on future tests"",""doing well on this test"",""being good at math""]}","{""target0"":""improving at math"",""target1"":""showing his teacher that he tries at math"",""target2"":""doing badly on his tests"",""target3"":""showing his teacher that he has high math ability"",""target4"":""doing well on future tests"",""target5"":""doing well on this test"",""target6"":""being good at math"",""response0"":0.71,""response1"":0.76,""response2"":0.25,""response3"":0.5,""response4"":0.5,""response5"":0.58,""response6"":0.6,""response7"":0.06,""response8"":0.02,""response9"":0.04}","""see how people thing about basic intelligence""","""""","""female""","""yes""","""no""","""something someone believes and cannot be changed""",83223,
34R0BODSP1Z59GV91OLVNIFZUXY5EZ,"Reason About People Who Are Taking a Math Class","1 cond",32VNZTT0A74F9LU8ZRRN6H3NM5FR4U,A2TP3RDW3QWA43,Approved,"Wed May 21 04:08:05 PDT 2014","Wed May 21 04:15:40 PDT 2014","{""dweck_questions"":[""Your intelligence is something about you that you can't change very much"",""You have a certain amount of intelligence, and you really can't do much to change it"",""You can learn new things, but you can't really change your basic intelligence""],""names"":[""Keith"",""Zach"",""Kyle"",""Adam"",""Phillip""],""goals"":[""doing badly on his tests"",""showing his teacher that he has high math ability"",""showing his teacher that he tries at math"",""doing well on this test"",""improving at math"",""being good at math"",""doing well on future tests""]}","{""target0"":""doing badly on his tests"",""target1"":""showing his teacher that he has high math ability"",""target2"":""showing his teacher that he tries at math"",""target3"":""doing well on this test"",""target4"":""improving at math"",""target5"":""being good at math"",""target6"":""doing well on future tests"",""response0"":0,""response1"":1,""response2"":1,""response3"":1,""response4"":1,""response5"":1,""response6"":1,""response7"":0.28,""response8"":0.25,""response9"":0.43}","""Judgement of people""","""""","""female""","""no""","""no""","""""",71210,
34R0BODSP1Z59GV91OLVNIFZUXY5EZ,"Reason About People Who Are Taking a Math Class","1 cond",3VW6495TLJ044TKE2T7OU20RKTTYYO,A3L5WSQWBY2VE9,Approved,"Wed May 21 04:15:05 PDT 2014","Wed May 21 04:16:41 PDT 2014","{""dweck_questions"":[""You have a certain amount of intelligence, and you really can't do much to change it"",""Your intelligence is something about you that you can't change very much"",""You can learn new things, but you can't really change your basic intelligence""],""names"":[""John"",""Colin"",""Martin"",""Rick"",""Mark""],""goals"":[""improving at math"",""doing well on future tests"",""doing badly on his tests"",""showing his teacher that he tries at math"",""showing his teacher that he has high math ability"",""being good at math"",""doing well on this test""]}","{""target0"":""improving at math"",""target1"":""doing well on future tests"",""target2"":""doing badly on his tests"",""target3"":""showing his teacher that he tries at math"",""target4"":""showing his teacher that he has high math ability"",""target5"":""being good at math"",""target6"":""doing well on this test"",""response0"":0.6,""response1"":0.61,""response2"":0.37,""response3"":0.41,""response4"":0.33,""response5"":0.56,""response6"":0.59,""response7"":0.19,""response8"":0.32,""response9"":0.69}","""Not Sure""","""""","""male""","""yes""","""yes""","""Someone set in their ways and nothing can change their way of thinking""",94347,
34R0BODSP1Z59GV91OLVNIFZUXY5EZ,"Reason About People Who Are Taking a Math Class","1 cond",36AHBNMV1RC16IPN6XKAHHQQ25NYDG,A37I58C4258IPX,Approved,"Wed May 21 04:07:19 PDT 2014","Wed May 21 04:17:40 PDT 2014","{""dweck_questions"":[""Your intelligence is something about you that you can't change very much"",""You can learn new things, but you can't really change your basic intelligence"",""You have a certain amount of intelligence, and you really can't do much to change it""],""names"":[""Dan"",""Greg"",""Max"",""Hank"",""Phillip""],""goals"":[""doing badly on his tests"",""doing well on this test"",""showing his teacher that he has high math ability"",""being good at math"",""showing his teacher that he tries at math"",""improving at math"",""doing well on future tests""]}","{""target0"":""doing badly on his tests"",""target1"":""doing well on this test"",""target2"":""showing his teacher that he has high math ability"",""target3"":""being good at math"",""target4"":""showing his teacher that he tries at math"",""target5"":""improving at math"",""target6"":""doing well on future tests"",""response0"":0.04,""response1"":0.92,""response2"":0.86,""response3"":0.89,""response4"":0.82,""response5"":0.84,""response6"":0.91,""response7"":0.38,""response8"":0.34,""response9"":0.43}","""How we view intelligence and probability.""","""""","""male""","""yes""","""no""","""One in which things are predetermined""",115278,
34R0BODSP1Z59GV91OLVNIFZUXY5EZ,"Reason About People Who Are Taking a Math Class","1 cond",3CFJTT4SXTQZZ998B2VLV1M6QBNI72,A18TXM6GMU1411,Approved,"Wed May 21 04:18:20 PDT 2014","Wed May 21 04:19:07 PDT 2014","{""dweck_questions"":[""Your intelligence is something about you that you can't change very much"",""You have a certain amount of intelligence, and you really can't do much to change it"",""You can learn new things, but you can't really change your basic intelligence""],""names"":[""Hank"",""Mike"",""Fred"",""Evan"",""Dave""],""goals"":[""showing his teacher that he tries at math"",""doing well on this test"",""doing badly on his tests"",""doing well on future tests"",""improving at math"",""showing his teacher that he has high math ability"",""being good at math""]}","{""target0"":""showing his teacher that he tries at math"",""target1"":""doing well on this test"",""target2"":""doing badly on his tests"",""target3"":""doing well on future tests"",""target4"":""improving at math"",""target5"":""showing his teacher that he has high math ability"",""target6"":""being good at math"",""response0"":0.65,""response1"":0.5,""response2"":0.59,""response3"":0.57,""response4"":0.5,""response5"":0.63,""response6"":0.5,""response7"":0.07,""response8"":0.08,""response9"":0.09}","""Perception""","""""","""male""","""no""","""no""","""""",44492,
34R0BODSP1Z59GV91OLVNIFZUXY5EZ,"Reason About People Who Are Taking a Math Class","1 cond",3IUZPWIU1O75VJ0XJDO90X00B6LKWH,A2TF8IP4PM7KAO,Approved,"Wed May 21 04:18:18 PDT 2014","Wed May 21 04:19:27 PDT 2014","{""dweck_questions"":[""You have a certain amount of intelligence, and you really can't do much to change it"",""Your intelligence is something about you that you can't change very much"",""You can learn new things, but you can't really change your basic intelligence""],""names"":[""Tom"",""Steve"",""Rick"",""Jack"",""Martin""],""goals"":[""improving at math"",""doing badly on his tests"",""being good at math"",""doing well on future tests"",""showing his teacher that he has high math ability"",""showing his teacher that he tries at math"",""doing well on this test""]}","{""target0"":""improving at math"",""target1"":""doing badly on his tests"",""target2"":""being good at math"",""target3"":""doing well on future tests"",""target4"":""showing his teacher that he has high math ability"",""target5"":""showing his teacher that he tries at math"",""target6"":""doing well on this test"",""response0"":0.46,""response1"":0.54,""response2"":0.5,""response3"":0.5,""response4"":0.62,""response5"":0.43,""response6"":0.5,""response7"":0.11,""response8"":0.12,""response9"":0.11}","""Thought""","""""","""female""","""no""","""no""","""""",67479,
34R0BODSP1Z59GV91OLVNIFZUXY5EZ,"Reason About People Who Are Taking a Math Class","1 cond",32AT8R96GL9QRYO0TMIA9V6D7KNSU7,AIEPNTBM9BNSE,Approved,"Wed May 21 04:18:26 PDT 2014","Wed May 21 04:19:32 PDT 2014","{""dweck_questions"":[""You have a certain amount of intelligence, and you really can't do much to change it"",""You can learn new things, but you can't really change your basic intelligence"",""Your intelligence is something about you that you can't change very much""],""names"":[""Mike"",""Zach"",""Andrew"",""George"",""Mark""],""goals"":[""doing well on future tests"",""doing badly on his tests"",""doing well on this test"",""improving at math"",""being good at math"",""showing his teacher that he tries at math"",""showing his teacher that he has high math ability""]}","{""target0"":""doing well on future tests"",""target1"":""doing badly on his tests"",""target2"":""doing well on this test"",""target3"":""improving at math"",""target4"":""being good at math"",""target5"":""showing his teacher that he tries at math"",""target6"":""showing his teacher that he has high math ability"",""response0"":0.73,""response1"":0.14,""response2"":0.84,""response3"":0.62,""response4"":0.58,""response5"":0.65,""response6"":0.64,""response7"":0.73,""response8"":0.9,""response9"":0.59}","""choice""","""""","""male""","""no""","""no""","""""",62405,
34R0BODSP1Z59GV91OLVNIFZUXY5EZ,"Reason About People Who Are Taking a Math Class","1 cond",351SEKWQS0H1C109NUWZNM3JTVBDM7,A1J4AZL6MZ675U,Approved,"Wed May 21 04:17:15 PDT 2014","Wed May 21 04:20:26 PDT 2014","{""dweck_questions"":[""Your intelligence is something about you that you can't change very much"",""You have a certain amount of intelligence, and you really can't do much to change it"",""You can learn new things, but you can't really change your basic intelligence""],""names"":[""Vince"",""Carl"",""Josh"",""George"",""Phillip""],""goals"":[""doing well on future tests"",""doing badly on his tests"",""showing his teacher that he tries at math"",""showing his teacher that he has high math ability"",""being good at math"",""doing well on this test"",""improving at math""]}","{""target0"":""doing well on future tests"",""target1"":""doing badly on his tests"",""target2"":""showing his teacher that he tries at math"",""target3"":""showing his teacher that he has high math ability"",""target4"":""being good at math"",""target5"":""doing well on this test"",""target6"":""improving at math"",""response0"":0.52,""response1"":0.5,""response2"":0.66,""response3"":0.68,""response4"":0.69,""response5"":0.69,""response6"":0.67,""response8"":0.84,""response9"":0.86,""response7"":0.83}","""IQ Level""","""""","""female""","""yes""","""yes""","""Does not want to change""",185251,
34R0BODSP1Z59GV91OLVNIFZUXY5EZ,"Reason About People Who Are Taking a Math Class","1 cond",3X4MXAO0BGORINDS9XX619ME6YFRWH,A2LJAWY0LUIMN1,Approved,"Wed May 21 04:05:59 PDT 2014","Wed May 21 04:20:42 PDT 2014","{""dweck_questions"":[""Your intelligence is something about you that you can't change very much"",""You can learn new things, but you can't really change your basic intelligence"",""You have a certain amount of intelligence, and you really can't do much to change it""],""names"":[""Colin"",""Will"",""Rick"",""Zach"",""Paul""],""goals"":[""being good at math"",""doing well on this test"",""showing his teacher that he tries at math"",""doing badly on his tests"",""showing his teacher that he has high math ability"",""doing well on future tests"",""improving at math""]}","{""target0"":""being good at math"",""target1"":""doing well on this test"",""target2"":""showing his teacher that he tries at math"",""target3"":""doing badly on his tests"",""target4"":""showing his teacher that he has high math ability"",""target5"":""doing well on future tests"",""target6"":""improving at math"",""response0"":0.31,""response1"":0.75,""response2"":0.16,""response3"":0.17,""response4"":0.18,""response5"":0.8,""response6"":0.65,""response7"":0.19,""response8"":0.24,""response9"":0.23}","""math""","""""","""female""","""yes""","""no""","""i don't know how to explain it""",284771,
34R0BODSP1Z59GV91OLVNIFZUXY5EZ,"Reason About People Who Are Taking a Math Class","1 cond",37ZHEEHM6WMK96RPQZOYRVKH7TQ73R,A10RI4TLDUCPM1,Approved,"Wed May 21 04:19:20 PDT 2014","Wed May 21 04:21:18 PDT 2014","{""dweck_questions"":[""You have a certain amount of intelligence, and you really can't do much to change it"",""You can learn new things, but you can't really change your basic intelligence"",""Your intelligence is something about you that you can't change very much""],""names"":[""Toby"",""Martin"",""Jeff"",""George"",""Jack""],""goals"":[""being good at math"",""showing his teacher that he tries at math"",""doing well on this test"",""doing well on future tests"",""showing his teacher that he has high math ability"",""improving at math"",""doing badly on his tests""]}","{""target0"":""being good at math"",""target1"":""showing his teacher that he tries at math"",""target2"":""doing well on this test"",""target3"":""doing well on future tests"",""target4"":""showing his teacher that he has high math ability"",""target5"":""improving at math"",""target6"":""doing badly on his tests"",""response0"":0.75,""response1"":0.51,""response2"":0.9,""response3"":0.89,""response4"":0.68,""response5"":0.52,""response6"":0.07,""response7"":0.25,""response8"":0.26,""response9"":0.28}","""Intelligence""","""""","""male""","""no""","""no""","""""",115493,
34R0BODSP1Z59GV91OLVNIFZUXY5EZ,"Reason About People Who Are Taking a Math Class","1 cond",308Q0PEVB8D3DSX1QZT59XDCL1BI9E,A1HP506HGINWSV,Approved,"Wed May 21 04:18:50 PDT 2014","Wed May 21 04:22:24 PDT 2014","{""dweck_questions"":[""You can learn new things, but you can't really change your basic intelligence"",""Your intelligence is something about you that you can't change very much"",""You have a certain amount of intelligence, and you really can't do much to change it""],""names"":[""Nick"",""Patrick"",""Fred"",""Dan"",""Josh""],""goals"":[""showing his teacher that he has high math ability"",""doing well on this test"",""doing well on future tests"",""showing his teacher that he tries at math"",""being good at math"",""doing badly on his tests"",""improving at math""]}","{""target0"":""showing his teacher that he has high math ability"",""target1"":""doing well on this test"",""target2"":""doing well on future tests"",""target3"":""showing his teacher that he tries at math"",""target4"":""being good at math"",""target5"":""doing badly on his tests"",""target6"":""improving at math"",""response0"":0.33,""response1"":0.96,""response2"":0.39,""response3"":0.37,""response4"":0.97,""response5"":0.03,""response6"":0.62,""response7"":0.14,""response8"":0.14,""response9"":0.19}","""Motivations about math test""","""""","""female""","""no""","""yes""","""""",212318,
34R0BODSP1Z59GV91OLVNIFZUXY5EZ,"Reason About People Who Are Taking a Math Class","1 cond",3U5NZHP4LR2O9K2O167HVBCCQSEPHN,A2SPTVV0JR3GCL,Approved,"Wed May 21 04:09:26 PDT 2014","Wed May 21 04:22:32 PDT 2014","{""dweck_questions"":[""Your intelligence is something about you that you can't change very much"",""You have a certain amount of intelligence, and you really can't do much to change it"",""You can learn new things, but you can't really change your basic intelligence""],""names"":[""Mark"",""Zach"",""Steve"",""Felix"",""John""],""goals"":[""improving at math"",""showing his teacher that he has high math ability"",""doing well on future tests"",""doing badly on his tests"",""being good at math"",""showing his teacher that he tries at math"",""doing well on this test""]}","{""target0"":""improving at math"",""target1"":""showing his teacher that he has high math ability"",""target2"":""doing well on future tests"",""target3"":""doing badly on his tests"",""target4"":""being good at math"",""target5"":""showing his teacher that he tries at math"",""target6"":""doing well on this test"",""response0"":0.87,""response1"":0.63,""response2"":0.73,""response3"":0.28,""response4"":0.65,""response5"":0.59,""response6"":0.67,""response7"":0.18,""response8"":0.17,""response9"":0.12}","""To determine people's perceptions about innate intelligence.""","""I believe this very interesting. Certain people argue with statistics like IQs and that intelligence can never really increase. It's a bit pessimistic really considering others even argue that the synapses in your brain stop processing after a certain age so you actually are in a downward trend. I'm not sure if I agree with them. I feel intelligence is a culmination of experience and knowledge.""","""male""","""no""","""yes""","""""",183452,
